"site_id","def","pr","tmmn","tmmx"
"2866101010690",716.933333333333,275.4,-1.16694444444444,13.7858333333333
"2866224010690",774.716666666667,255.533333333333,-0.603888888888889,14.6938888888889
"2866273010690",696.733333333333,289.466666666667,-1.41972222222222,13.7988888888889
"2866357010690",693.903333333333,305.966666666667,-1.36,14.2175
"2866451010690",717.956666666667,301.666666666667,-0.902222222222222,14.4425
"2866504010690",782.083333333333,280.066666666667,-0.5125,15.4916666666667
"2866531010690",801.62,266.4,-0.359166666666667,15.5780555555556
"2866590010690",713.146666666667,313.833333333333,-0.872777777777778,14.3833333333333
"2866625010690",577.986666666667,378.766666666667,-1.76583333333333,12.5358333333333
"2866663010690",655.203333333333,342.633333333333,-1.22861111111111,13.4483333333333
